04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 100 | NA | NA | GBA | Diciembre - 2016
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5568.427 | 7.1 | 268.1 | Patagonia | Abril - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 4703.333 | 2.1 | 284.5 | GBA | Mayo - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 4247.35 | 3.4 | 265 | Pampeana | Mayo - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 5125.565 | 5.5 | 255.3 | Noreste | Mayo - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 5277.738 | 0.7 | 290.7 | Noroeste | Mayo - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 4902.771 | 2.2 | 270.9 | Cuyo | Mayo - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 4772.118 | 2.1 | 297.6 | Patagonia | Mayo - 2024
06 | Salud | Nivel general y divisiones COICOP | 6389.106 | 0.1 | 307.5 | GBA | Mayo - 2024
06 | Salud | Nivel general y divisiones COICOP | 7135.119 | 0.8 | 306.9 | Pampeana | Mayo - 2024
06 | Salud | Nivel general y divisiones COICOP | 7286.415 | 1.1 | 302.4 | Noreste | Mayo - 2024
06 | Salud | Nivel general y divisiones COICOP | 7115.854 | 1.9 | 306.3 | Noroeste | Mayo - 2024
06 | Salud | Nivel general y divisiones COICOP | 7615.556 | 1.1 | 315.1 | Cuyo | Mayo - 2024
06 | Salud | Nivel general y divisiones COICOP | 6732.51 | 2.5 | 304.9 | Patagonia | Mayo - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6087.569 | 4 | 311.4 | GBA | Mayo - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6938.786 | 2.8 | 303.9 | Pampeana | Mayo - 2024
07 | Transporte | Nivel general y divisiones COICOP | 7495.873 | 5 | 330.1 | Noreste | Mayo - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6457.876 | 5.5 | 329.3 | Noroeste | Mayo - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6991.047 | 8 | 303.9 | Cuyo | Mayo - 2024
07 | Transporte | Nivel general y divisiones COICOP | 7050.461 | 4.9 | 295.2 | Patagonia | Mayo - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5421.622 | 8.8 | 387.8 | GBA | Mayo - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5425.845 | 7.5 | 378 | Pampeana | Mayo - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5547.067 | 7.8 | 379.8 | Noreste | Mayo - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5551.858 | 7.6 | 348.2 | Noroeste | Mayo - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 4787.175 | 7.4 | 330.1 | Cuyo | Mayo - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 4422.231 | 10.4 | 327.8 | Patagonia | Mayo - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5649.464 | 5.5 | 279.1 | GBA | Mayo - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5230.099 | 3.5 | 261.1 | Pampeana | Mayo - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5331.023 | 3.7 | 278.1 | Noreste | Mayo - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5209.597 | 3.2 | 253.6 | Noroeste | Mayo - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5316.374 | 3.3 | 265.4 | Cuyo | Mayo - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5351.342 | 6.6 | 270.6 | Patagonia | Mayo - 2024
10 | Educación | Nivel general y divisiones COICOP | 5036.763 | 8.9 | 248.7 | GBA | Mayo - 2024
10 | Educación | Nivel general y divisiones COICOP | 3657.762 | 5.7 | 191.9 | Pampeana | Mayo - 2024
10 | Educación | Nivel general y divisiones COICOP | 3520.833 | 9.9 | 208.4 | Noreste | Mayo - 2024
10 | Educación | Nivel general y divisiones COICOP | 4116.06 | 2.8 | 217.1 | Noroeste | Mayo - 2024
10 | Educación | Nivel general y divisiones COICOP | 3374.184 | 11.5 | 198.8 | Cuyo | Mayo - 2024
10 | Educación | Nivel general y divisiones COICOP | 3221.419 | 9.1 | 194.8 | Patagonia | Mayo - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 6173.167 | 5.8 | 251.3 | GBA | Mayo - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 6283.574 | 5.7 | 255.4 | Pampeana | Mayo - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 6095.945 | 2.6 | 235 | Noreste | Mayo - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 6442.54 | 5.8 | 239.8 | Noroeste | Mayo - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 6628.286 | 3.9 | 240.3 | Cuyo | Mayo - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 5952.306 | 6.9 | 264 | Patagonia | Mayo - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 5254.869 | 11.7 | 300.4 | GBA | Junio - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 4872.236 | 14.7 | 296.9 | Pampeana | Junio - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 6119.376 | 19.4 | 268.8 | Noreste | Junio - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 6345.938 | 20.2 | 292.5 | Noroeste | Junio - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 5956.167 | 21.5 | 335.9 | Cuyo | Junio - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 5486.855 | 15 | 302 | Patagonia | Junio - 2024
06 | Salud | Nivel general y divisiones COICOP | 6702.253 | 4.9 | 294 | GBA | Junio - 2024
06 | Salud | Nivel general y divisiones COICOP | 7449.846 | 4.4 | 291.6 | Pampeana | Junio - 2024
06 | Salud | Nivel general y divisiones COICOP | 7608.787 | 4.4 | 287.1 | Noreste | Junio - 2024
06 | Salud | Nivel general y divisiones COICOP | 7496.816 | 5.4 | 291.3 | Noroeste | Junio - 2024
06 | Salud | Nivel general y divisiones COICOP | 7973.512 | 4.7 | 296.9 | Cuyo | Junio - 2024
06 | Salud | Nivel general y divisiones COICOP | 7093.019 | 5.4 | 294.3 | Patagonia | Junio - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6316.21 | 3.8 | 300.8 | GBA | Junio - 2024
07 | Transporte | Nivel general y divisiones COICOP | 7239.119 | 4.3 | 294.4 | Pampeana | Junio - 2024
07 | Transporte | Nivel general y divisiones COICOP | 7611.084 | 1.5 | 313.1 | Noreste | Junio - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6761.223 | 4.7 | 324.5 | Noroeste | Junio - 2024
07 | Transporte | Nivel general y divisiones COICOP | 7260.572 | 3.9 | 295.8 | Cuyo | Junio - 2024
07 | Transporte | Nivel general y divisiones COICOP | 7338.239 | 4.1 | 287.7 | Patagonia | Junio - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5712.731 | 5.4 | 362.9 | GBA | Junio - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5704.038 | 5.1 | 352.8 | Pampeana | Junio - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5825.263 | 5 | 363.9 | Noreste | Junio - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5854.882 | 5.5 | 326.8 | Noroeste | Junio - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5122.423 | 7 | 330.2 | Cuyo | Junio - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 4615.289 | 4.4 | 320.4 | Patagonia | Junio - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5978.632 | 5.8 | 278.3 | GBA | Junio - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5563.71 | 6.4 | 259.8 | Pampeana | Junio - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5579.763 | 4.7 | 271 | Noreste | Junio - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5435.191 | 4.3 | 248.2 | Noroeste | Junio - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5552.31 | 4.4 | 255.3 | Cuyo | Junio - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5464.642 | 2.1 | 251.4 | Patagonia | Junio - 2024
10 | Educación | Nivel general y divisiones COICOP | 5290.203 | 5 | 242.9 | GBA | Junio - 2024
10 | Educación | Nivel general y divisiones COICOP | 3871.075 | 5.8 | 191.4 | Pampeana | Junio - 2024
10 | Educación | Nivel general y divisiones COICOP | 3727.644 | 5.9 | 189.5 | Noreste | Junio - 2024
10 | Educación | Nivel general y divisiones COICOP | 4510.998 | 9.6 | 228.8 | Noroeste | Junio - 2024
10 | Educación | Nivel general y divisiones COICOP | 3573.843 | 5.9 | 193.4 | Cuyo | Junio - 2024
10 | Educación | Nivel general y divisiones COICOP | 3464.109 | 7.5 | 208.7 | Patagonia | Junio - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 6622.283 | 7.3 | 253.2 | GBA | Junio - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 6645.818 | 5.8 | 251.4 | Pampeana | Junio - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 6355.97 | 4.3 | 237.2 | Noreste | Junio - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 6808.972 | 5.7 | 245.8 | Noroeste | Junio - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 6826.602 | 3 | 237.1 | Cuyo | Junio - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 6407.683 | 7.7 | 265.2 | Patagonia | Junio - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 5514.995 | 5 | 305.7 | GBA | Julio - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 5109.807 | 4.9 | 301.4 | Pampeana | Julio - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 7318.877 | 19.6 | 314.4 | Noreste | Julio - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 6789.423 | 7 | 304.1 | Noroeste | Julio - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 6350.172 | 6.6 | 341.7 | Cuyo | Julio - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 5876.509 | 7.1 | 306.8 | Patagonia | Julio - 2024
06 | Salud | Nivel general y divisiones COICOP | 7093.666 | 5.8 | 285.2 | GBA | Julio - 2024
06 | Salud | Nivel general y divisiones COICOP | 7922.242 | 6.3 | 280.3 | Pampeana | Julio - 2024
06 | Salud | Nivel general y divisiones COICOP | 8052.478 | 5.8 | 273.9 | Noreste | Julio - 2024
06 | Salud | Nivel general y divisiones COICOP | 7847.487 | 4.7 | 272.4 | Noroeste | Julio - 2024
06 | Salud | Nivel general y divisiones COICOP | 8350.982 | 4.7 | 278.8 | Cuyo | Julio - 2024
06 | Salud | Nivel general y divisiones COICOP | 7472.563 | 5.4 | 278.9 | Patagonia | Julio - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6423.725 | 1.7 | 292.4 | GBA | Julio - 2024
07 | Transporte | Nivel general y divisiones COICOP | 7480.999 | 3.3 | 284.7 | Pampeana | Julio - 2024
07 | Transporte | Nivel general y divisiones COICOP | 7803.448 | 2.5 | 300.6 | Noreste | Julio - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6947.182 | 2.8 | 307.9 | Noroeste | Julio - 2024
07 | Transporte | Nivel general y divisiones COICOP | 7640.543 | 5.2 | 292.7 | Cuyo | Julio - 2024
07 | Transporte | Nivel general y divisiones COICOP | 7499.072 | 2.2 | 261.7 | Patagonia | Julio - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5930.298 | 3.8 | 326.7 | GBA | Julio - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5848.966 | 2.5 | 314 | Pampeana | Julio - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 6065.08 | 4.1 | 335.5 | Noreste | Julio - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 6062.452 | 3.5 | 297.9 | Noroeste | Julio - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5410.886 | 5.6 | 309.6 | Cuyo | Julio - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 4895.26 | 6.1 | 297 | Patagonia | Julio - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 6302.185 | 5.4 | 255.2 | GBA | Julio - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5895.049 | 6 | 243.7 | Pampeana | Julio - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5816.2 | 4.2 | 251.4 | Noreste | Julio - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5843.196 | 7.5 | 242.5 | Noroeste | Julio - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5833.846 | 5.1 | 241.7 | Cuyo | Julio - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5769.873 | 5.6 | 240.7 | Patagonia | Julio - 2024
10 | Educación | Nivel general y divisiones COICOP | 5450.238 | 3 | 229.6 | GBA | Julio - 2024
10 | Educación | Nivel general y divisiones COICOP | 4043.626 | 4.5 | 190.7 | Pampeana | Julio - 2024
10 | Educación | Nivel general y divisiones COICOP | 4242.669 | 13.8 | 209.5 | Noreste | Julio - 2024
10 | Educación | Nivel general y divisiones COICOP | 4791.82 | 6.2 | 226.6 | Noroeste | Julio - 2024
10 | Educación | Nivel general y divisiones COICOP | 3773.415 | 5.6 | 194.5 | Cuyo | Julio - 2024
10 | Educación | Nivel general y divisiones COICOP | 3615.822 | 4.4 | 210.8 | Patagonia | Julio - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 7082.78 | 7 | 253.8 | GBA | Julio - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 7018.647 | 5.6 | 241.9 | Pampeana | Julio - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 6611.574 | 4 | 227.4 | Noreste | Julio - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 7230.205 | 6.2 | 242.2 | Noroeste | Julio - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 7541.454 | 10.5 | 249.5 | Cuyo | Julio - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 6818.3 | 6.4 | 263 | Patagonia | Julio - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 5852.207 | 6.1 | 285 | GBA | Agosto - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 5428.185 | 6.2 | 298.2 | Pampeana | Agosto - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 7660.604 | 4.7 | 305.2 | Noreste | Agosto - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 7941.646 | 17 | 350 | Noroeste | Agosto - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 6766.969 | 6.6 | 340 | Cuyo | Agosto - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 6354.632 | 8.1 | 309.3 | Patagonia | Agosto - 2024
06 | Salud | Nivel general y divisiones COICOP | 7408.462 | 4.4 | 246.6 | GBA | Agosto - 2024
06 | Salud | Nivel general y divisiones COICOP | 8239.23 | 4 | 245.3 | Pampeana | Agosto - 2024
06 | Salud | Nivel general y divisiones COICOP | 8358.102 | 3.8 | 229.3 | Noreste | Agosto - 2024
06 | Salud | Nivel general y divisiones COICOP | 8177.582 | 4.2 | 239.5 | Noroeste | Agosto - 2024
06 | Salud | Nivel general y divisiones COICOP | 8658.513 | 3.7 | 246.8 | Cuyo | Agosto - 2024
06 | Salud | Nivel general y divisiones COICOP | 7711.511 | 3.2 | 241.3 | Patagonia | Agosto - 2024
07 | Transporte | Nivel general y divisiones COICOP | 6867.037 | 6.9 | 283.9 | GBA | Agosto - 2024
07 | Transporte | Nivel general y divisiones COICOP | 7773.13 | 3.9 | 259.3 | Pampeana | Agosto - 2024
07 | Transporte | Nivel general y divisiones COICOP | 8078.988 | 3.5 | 273.5 | Noreste | Agosto - 2024
07 | Transporte | Nivel general y divisiones COICOP | 7151.035 | 2.9 | 277.2 | Noroeste | Agosto - 2024
07 | Transporte | Nivel general y divisiones COICOP | 7957.968 | 4.2 | 267.8 | Cuyo | Agosto - 2024
07 | Transporte | Nivel general y divisiones COICOP | 7772.889 | 3.7 | 233.4 | Patagonia | Agosto - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 6202.599 | 4.6 | 324.9 | GBA | Agosto - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 6145.259 | 5.1 | 319.6 | Pampeana | Agosto - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 6350.488 | 4.7 | 328.9 | Noreste | Agosto - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 6370.543 | 5.1 | 300.5 | Noroeste | Agosto - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5697.169 | 5.3 | 316.4 | Cuyo | Agosto - 2024
08 | Comunicación | Nivel general y divisiones COICOP | 5154.98 | 5.3 | 299.6 | Patagonia | Agosto - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 6500.21 | 3.1 | 228.6 | GBA | Agosto - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 6165.424 | 4.6 | 224.5 | Pampeana | Agosto - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 6093.704 | 4.8 | 226.1 | Noreste | Agosto - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 6022.523 | 3.1 | 218.6 | Noroeste | Agosto - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5986.578 | 2.6 | 210.4 | Cuyo | Agosto - 2024
09 | Recreación y cultura | Nivel general y divisiones COICOP | 5974.184 | 3.5 | 201.9 | Patagonia | Agosto - 2024
10 | Educación | Nivel general y divisiones COICOP | 5813.661 | 6.7 | 221.1 | GBA | Agosto - 2024
10 | Educación | Nivel general y divisiones COICOP | 4266.492 | 5.5 | 186.5 | Pampeana | Agosto - 2024
10 | Educación | Nivel general y divisiones COICOP | 4429.407 | 4.4 | 206.7 | Noreste | Agosto - 2024
10 | Educación | Nivel general y divisiones COICOP | 5168.365 | 7.9 | 218 | Noroeste | Agosto - 2024
10 | Educación | Nivel general y divisiones COICOP | 4056.592 | 7.5 | 191.4 | Cuyo | Agosto - 2024
10 | Educación | Nivel general y divisiones COICOP | 4042.364 | 11.8 | 213.3 | Patagonia | Agosto - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 7408.764 | 4.6 | 228.4 | GBA | Agosto - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 7336.741 | 4.5 | 220.9 | Pampeana | Agosto - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 7024.06 | 6.2 | 209.5 | Noreste | Agosto - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 7609.591 | 5.2 | 212.9 | Noroeste | Agosto - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 7966.085 | 5.6 | 221.8 | Cuyo | Agosto - 2024
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 7272.895 | 6.7 | 248.5 | Patagonia | Agosto - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 6254.078 | 6.9 | 284.5 | GBA | Septiembre - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 5819.94 | 7.2 | 291.7 | Pampeana | Septiembre - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 8257.924 | 7.8 | 301.4 | Noreste | Septiembre - 2024
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 8717.175 | 9.8 | 340 | Noroeste | Septiembre - 2024
